propertyRecordId,address,paon,saon,street,locality,town,postcode,district,propertyType,estateId,estate,estateClassification,estateType,estateRuleId,estateRegistryVersion,estateEvidenceStatus,estateReviewStatus,price,date,market,category
property:DALEWOOD BEECH CLOSE COBHAM KT11 2EN|KT112EN,"DALEWOOD, BEECH CLOSE, COBHAM, KT11 2EN",DALEWOOD,,BEECH CLOSE,,COBHAM,KT11 2EN,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2218888,2021-07-29,elmbridge-prime,B
property:1 HIGHFIELD CLOSE OXSHOTT LEATHERHEAD KT22 0QA|KT220QA,"1, HIGHFIELD CLOSE, OXSHOTT, LEATHERHEAD, KT22 0QA",1,,HIGHFIELD CLOSE,OXSHOTT,LEATHERHEAD,KT22 0QA,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2140000,2021-07-29,elmbridge-prime,A
property:THE CROFT OLD AVENUE WEYBRIDGE KT13 0PY|KT130PY,"THE CROFT, OLD AVENUE, WEYBRIDGE, KT13 0PY",THE CROFT,,OLD AVENUE,,WEYBRIDGE,KT13 0PY,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,6250000,2021-07-28,elmbridge-prime,A
property:MANOR HOUSE SUTTON PARK SUTTON GREEN GUILDFORD GU4 7QL|GU47QL,"MANOR HOUSE, SUTTON PARK, SUTTON GREEN, GUILDFORD, GU4 7QL",MANOR HOUSE,,SUTTON PARK,SUTTON GREEN,GUILDFORD,GU4 7QL,Woking,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,5350000,2021-07-28,woking-district,A
property:TOROSA 30 GRAYS LANE ASHTEAD KT21 1BU|KT211BU,"TOROSA, 30, GRAYS LANE, ASHTEAD, KT21 1BU","TOROSA, 30",,GRAYS LANE,,ASHTEAD,KT21 1BU,Mole Valley,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2700000,2021-07-28,mole-valley,A
property:BOURNE VIEW 2 KEEPERS WALK VIRGINIA WATER GU25 4RU|GU254RU,"BOURNE VIEW, 2, KEEPERS WALK, VIRGINIA WATER, GU25 4RU","BOURNE VIEW, 2",,KEEPERS WALK,,VIRGINIA WATER,GU25 4RU,Runnymede,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3800000,2021-07-26,runnymede-wentworth,A
property:OLD PARKS WOODLANDS LANE STOKE D ABERNON COBHAM KT11 3QD|KT113QD,"OLD PARKS, WOODLANDS LANE, STOKE D'ABERNON, COBHAM, KT11 3QD",OLD PARKS,,WOODLANDS LANE,STOKE D'ABERNON,COBHAM,KT11 3QD,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3950000,2021-07-23,elmbridge-prime,A
property:WINSFORD HOUSE 6 OXSHOTT RISE COBHAM KT11 2RN|KT112RN,"WINSFORD HOUSE, 6, OXSHOTT RISE, COBHAM, KT11 2RN","WINSFORD HOUSE, 6",,OXSHOTT RISE,,COBHAM,KT11 2RN,Elmbridge,Detached,oxshott-way-estate,Oxshott Way Estate,A,traditional_private_estate,pe:oxshott-way-estate:oxshott-rise:whole,surrey-private-estates-2026-07-19-corrected-4,verified,ready,3600000,2021-07-23,elmbridge-prime,A
property:8 CRANLEY ROAD HERSHAM WALTON ON THAMES KT12 5BP|KT125BP,"8, CRANLEY ROAD, HERSHAM, WALTON-ON-THAMES, KT12 5BP",8,,CRANLEY ROAD,HERSHAM,WALTON-ON-THAMES,KT12 5BP,Elmbridge,Detached,burwood-park,Burwood Park,A,traditional_private_estate,pe:burwood-park:cranley-road:whole,surrey-private-estates-2026-07-19-corrected-4,verified,ready,3000000,2021-07-23,elmbridge-prime,A
property:35 NEW ROAD ESHER KT10 9NU|KT109NU,"35, NEW ROAD, ESHER, KT10 9NU",35,,NEW ROAD,,ESHER,KT10 9NU,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2500000,2021-07-21,elmbridge-prime,B
property:GREAT AUSTINS LODGE 16 GREAT AUSTINS FARNHAM GU9 8JQ|GU98JQ,"GREAT AUSTINS LODGE, 16, GREAT AUSTINS, FARNHAM, GU9 8JQ","GREAT AUSTINS LODGE, 16",,GREAT AUSTINS,,FARNHAM,GU9 8JQ,Waverley,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2050000,2021-07-20,waverley-south-surrey,A
property:8 NEW ROAD ESHER KT10 9PG|KT109PG,"8, NEW ROAD, ESHER, KT10 9PG",8,,NEW ROAD,,ESHER,KT10 9PG,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3800000,2021-07-19,elmbridge-prime,A
property:ASHLEY HOUSE CHRISTMAS HILL SHALFORD GUILDFORD GU4 8HN|GU48HN,"ASHLEY HOUSE, CHRISTMAS HILL, SHALFORD, GUILDFORD, GU4 8HN",ASHLEY HOUSE,,CHRISTMAS HILL,SHALFORD,GUILDFORD,GU4 8HN,Guildford,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,5000000,2021-07-16,guildford-district,B
property:APULDRAM HOUSE BEECH AVENUE EFFINGHAM LEATHERHEAD KT24 5PJ|KT245PJ,"APULDRAM HOUSE, BEECH AVENUE, EFFINGHAM, LEATHERHEAD, KT24 5PJ",APULDRAM HOUSE,,BEECH AVENUE,EFFINGHAM,LEATHERHEAD,KT24 5PJ,Guildford,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,4345000,2021-07-16,guildford-district,A
property:THE OLD FARM HOUSE SUFFIELD LANE PUTTENHAM GUILDFORD GU3 1BD|GU31BD,"THE OLD FARM HOUSE, SUFFIELD LANE, PUTTENHAM, GUILDFORD, GU3 1BD",THE OLD FARM HOUSE,,SUFFIELD LANE,PUTTENHAM,GUILDFORD,GU3 1BD,Guildford,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2250000,2021-07-15,guildford-district,A
property:2 BEAUCHAMP ROAD EAST MOLESEY KT8 0PA|KT80PA,"2, BEAUCHAMP ROAD, EAST MOLESEY, KT8 0PA",2,,BEAUCHAMP ROAD,,EAST MOLESEY,KT8 0PA,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2350000,2021-07-14,elmbridge-prime,B
property:THIRLSTONE WEST ROAD ST GEORGES HILL WEYBRIDGE KT13 0LZ|KT130LZ,"THIRLSTONE, WEST ROAD, ST GEORGES HILL, WEYBRIDGE, KT13 0LZ",THIRLSTONE,,WEST ROAD,ST GEORGES HILL,WEYBRIDGE,KT13 0LZ,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:west-road:whole,surrey-private-estates-2026-07-19-corrected-4,verified,partial_ready,3625000,2021-07-12,elmbridge-prime,B
property:TUDOR GRANGE CAMP END ROAD WEYBRIDGE KT13 0NW|KT130NW,"TUDOR GRANGE, CAMP END ROAD, WEYBRIDGE, KT13 0NW",TUDOR GRANGE,,CAMP END ROAD,,WEYBRIDGE,KT13 0NW,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:camp-end-road:whole,surrey-private-estates-2026-07-19-corrected-4,verified,partial_ready,6807512,2021-07-05,elmbridge-prime,A
property:WARWICKS MEAD WARWICKS BENCH LANE GUILDFORD GU1 3TP|GU13TP,"WARWICKS MEAD, WARWICKS BENCH LANE, GUILDFORD, GU1 3TP",WARWICKS MEAD,,WARWICKS BENCH LANE,,GUILDFORD,GU1 3TP,Guildford,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,5300000,2021-06-30,guildford-district,A
property:NANDINA LONG HILL THE SANDS FARNHAM GU10 1NG|GU101NG,"NANDINA, LONG HILL, THE SANDS, FARNHAM, GU10 1NG",NANDINA,,LONG HILL,THE SANDS,FARNHAM,GU10 1NG,Guildford,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,4000000,2021-06-30,guildford-district,A
property:RYEMEAD THE WARREN ASHTEAD KT21 2SG|KT212SG,"RYEMEAD, THE WARREN, ASHTEAD, KT21 2SG",RYEMEAD,,THE WARREN,,ASHTEAD,KT21 2SG,Mole Valley,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3800000,2021-06-30,mole-valley,A
property:TALL TREES SOUTH RIDGE WEYBRIDGE KT13 0NF|KT130NF,"TALL TREES, SOUTH RIDGE, WEYBRIDGE, KT13 0NF",TALL TREES,,SOUTH RIDGE,,WEYBRIDGE,KT13 0NF,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:south-ridge:whole,surrey-private-estates-2026-07-19-corrected-4,verified,partial_ready,3300000,2021-06-30,elmbridge-prime,A
property:PIPPINS TYRRELLS WOOD LEATHERHEAD KT22 8QJ|KT228QJ,"PIPPINS, TYRRELLS WOOD, LEATHERHEAD, KT22 8QJ",PIPPINS,,TYRRELLS WOOD,,LEATHERHEAD,KT22 8QJ,Mole Valley,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3250000,2021-06-30,mole-valley,A
property:BADDINGTON HOUSE HOLTWOOD ROAD OXSHOTT LEATHERHEAD KT22 0QL|KT220QL,"BADDINGTON HOUSE, HOLTWOOD ROAD, OXSHOTT, LEATHERHEAD, KT22 0QL",BADDINGTON HOUSE,,HOLTWOOD ROAD,OXSHOTT,LEATHERHEAD,KT22 0QL,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3050000,2021-06-30,elmbridge-prime,A
property:4 BROADWATER ROAD NORTH HERSHAM WALTON ON THAMES KT12 5DB|KT125DB,"4, BROADWATER ROAD NORTH, HERSHAM, WALTON-ON-THAMES, KT12 5DB",4,,BROADWATER ROAD NORTH,HERSHAM,WALTON-ON-THAMES,KT12 5DB,Elmbridge,Detached,burwood-park,Burwood Park,A,traditional_private_estate,pe:burwood-park:broadwater-road-north:whole,surrey-private-estates-2026-07-19-corrected-4,verified,ready,3000000,2021-06-30,elmbridge-prime,A
property:WEST FLEXFORD HOUSE WEST FLEXFORD LANE WANBOROUGH GUILDFORD GU3 2JW|GU32JW,"WEST FLEXFORD HOUSE, WEST FLEXFORD LANE, WANBOROUGH, GUILDFORD, GU3 2JW",WEST FLEXFORD HOUSE,,WEST FLEXFORD LANE,WANBOROUGH,GUILDFORD,GU3 2JW,Guildford,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2800000,2021-06-30,guildford-district,A
property:REDFERNS SOUTH ROAD ST GEORGES HILL WEYBRIDGE KT13 0NA|KT130NA,"REDFERNS, SOUTH ROAD, ST GEORGES HILL, WEYBRIDGE, KT13 0NA",REDFERNS,,SOUTH ROAD,ST GEORGES HILL,WEYBRIDGE,KT13 0NA,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:south-road:whole,surrey-private-estates-2026-07-19-corrected-4,verified,partial_ready,2750000,2021-06-30,elmbridge-prime,A
property:5 TEMPLES CLOSE FARNHAM GU10 1RB|GU101RB,"5, TEMPLES CLOSE, FARNHAM, GU10 1RB",5,,TEMPLES CLOSE,,FARNHAM,GU10 1RB,Waverley,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2500000,2021-06-30,waverley-south-surrey,A
property:STUBBETTS FOREST GREEN DORKING RH5 5SL|RH55SL,"STUBBETTS, FOREST GREEN, DORKING, RH5 5SL",STUBBETTS,,,FOREST GREEN,DORKING,RH5 5SL,Mole Valley,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2350000,2021-06-30,mole-valley,A
property:ARBROOK HOUSE COPSEN WOOD OXSHOTT LEATHERHEAD KT22 0PR|KT220PR,"ARBROOK HOUSE, COPSEN WOOD, OXSHOTT, LEATHERHEAD, KT22 0PR",ARBROOK HOUSE,,COPSEN WOOD,OXSHOTT,LEATHERHEAD,KT22 0PR,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2350000,2021-06-30,elmbridge-prime,A
property:7 KELVEDON AVENUE HERSHAM WALTON ON THAMES KT12 5EB|KT125EB,"7, KELVEDON AVENUE, HERSHAM, WALTON-ON-THAMES, KT12 5EB",7,,KELVEDON AVENUE,HERSHAM,WALTON-ON-THAMES,KT12 5EB,Elmbridge,Detached,burwood-park,Burwood Park,A,traditional_private_estate,pe:burwood-park:kelvedon-avenue:whole,surrey-private-estates-2026-07-19-corrected-4,verified,ready,2300000,2021-06-30,elmbridge-prime,A
property:MAGPIE MANOR CHURCH ROAD CLAYGATE ESHER KT10 0JP|KT100JP,"MAGPIE MANOR, CHURCH ROAD, CLAYGATE, ESHER, KT10 0JP",MAGPIE MANOR,,CHURCH ROAD,CLAYGATE,ESHER,KT10 0JP,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2100000,2021-06-30,elmbridge-prime,A
property:4 KINGSWOOD CLOSE WEYBRIDGE KT13 0RE|KT130RE,"4, KINGSWOOD CLOSE, WEYBRIDGE, KT13 0RE",4,,KINGSWOOD CLOSE,,WEYBRIDGE,KT13 0RE,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2000000,2021-06-30,elmbridge-prime,A
property:MULBERRY HOUSE STOKESHEATH ROAD OXSHOTT LEATHERHEAD KT22 0PZ|KT220PZ,"MULBERRY HOUSE, STOKESHEATH ROAD, OXSHOTT, LEATHERHEAD, KT22 0PZ",MULBERRY HOUSE,,STOKESHEATH ROAD,OXSHOTT,LEATHERHEAD,KT22 0PZ,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,4144000,2021-06-29,elmbridge-prime,A
property:1 ROSEBRIARS ESHER KT10 9NN|KT109NN,"1, ROSEBRIARS, ESHER, KT10 9NN",1,,ROSEBRIARS,,ESHER,KT10 9NN,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3750000,2021-06-29,elmbridge-prime,A
property:TANGLE COPSE SHERBOURNE DRIVE ASCOT SL5 0LG|SL50LG,"TANGLE COPSE, SHERBOURNE DRIVE, ASCOT, SL5 0LG",TANGLE COPSE,,SHERBOURNE DRIVE,,ASCOT,SL5 0LG,Runnymede,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3640000,2021-06-29,runnymede-wentworth,B
property:RUNNYMEDE SANDPIT HALL ROAD CHOBHAM WOKING GU24 8AN|GU248AN,"RUNNYMEDE, SANDPIT HALL ROAD, CHOBHAM, WOKING, GU24 8AN",RUNNYMEDE,,SANDPIT HALL ROAD,CHOBHAM,WOKING,GU24 8AN,Surrey Heath,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3400000,2021-06-29,surrey-heath,A
property:KIMBERTON WARRENERS LANE WEYBRIDGE KT13 0LH|KT130LH,"KIMBERTON, WARRENERS LANE, WEYBRIDGE, KT13 0LH",KIMBERTON,,WARRENERS LANE,,WEYBRIDGE,KT13 0LH,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:warreners-lane:whole,surrey-private-estates-2026-07-19-corrected-4,verified,partial_ready,3200000,2021-06-29,elmbridge-prime,A
property:22 SANDOWN ROAD ESHER KT10 9TU|KT109TU,"22, SANDOWN ROAD, ESHER, KT10 9TU",22,,SANDOWN ROAD,,ESHER,KT10 9TU,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3100000,2021-06-29,elmbridge-prime,B
property:116 SILVERDALE AVENUE WALTON ON THAMES KT12 1EQ|KT121EQ,"116, SILVERDALE AVENUE, WALTON-ON-THAMES, KT12 1EQ",116,,SILVERDALE AVENUE,,WALTON-ON-THAMES,KT12 1EQ,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2950000,2021-06-29,elmbridge-prime,A
property:10 DEEPDENE WOOD DORKING RH5 4BG|RH54BG,"10, DEEPDENE WOOD, DORKING, RH5 4BG",10,,DEEPDENE WOOD,,DORKING,RH5 4BG,Mole Valley,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2850000,2021-06-29,mole-valley,A
property:WOOLPITS BLETCHINGLEY ROAD NUTFIELD REDHILL RH1 4HN|RH14HN,"WOOLPITS, BLETCHINGLEY ROAD, NUTFIELD, REDHILL, RH1 4HN",WOOLPITS,,BLETCHINGLEY ROAD,NUTFIELD,REDHILL,RH1 4HN,Tandridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2800000,2021-06-29,tandridge-oxted,A
property:VERONA BROOM WAY WEYBRIDGE KT13 9TQ|KT139TQ,"VERONA, BROOM WAY, WEYBRIDGE, KT13 9TQ",VERONA,,BROOM WAY,,WEYBRIDGE,KT13 9TQ,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2750000,2021-06-29,elmbridge-prime,A
property:4 TREE WAY REIGATE RH2 0DT|RH20DT,"4, TREE WAY, REIGATE, RH2 0DT",4,,TREE WAY,,REIGATE,RH2 0DT,Reigate and Banstead,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2331000,2021-06-29,reigate-banstead,A
property:17 THE GARTH COBHAM KT11 2DZ|KT112DZ,"17, THE GARTH, COBHAM, KT11 2DZ",17,,THE GARTH,,COBHAM,KT11 2DZ,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2215000,2021-06-29,elmbridge-prime,A
property:LARCH HOUSE 7A OATLANDS CLOSE WEYBRIDGE KT13 9ED|KT139ED,"LARCH HOUSE, 7A, OATLANDS CLOSE, WEYBRIDGE, KT13 9ED","LARCH HOUSE, 7A",,OATLANDS CLOSE,,WEYBRIDGE,KT13 9ED,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2200000,2021-06-29,elmbridge-prime,A
property:ACAPLANA SPRING WOODS VIRGINIA WATER GU25 4PW|GU254PW,"ACAPLANA, SPRING WOODS, VIRGINIA WATER, GU25 4PW",ACAPLANA,,SPRING WOODS,,VIRGINIA WATER,GU25 4PW,Runnymede,Detached,wentworth-estate,Wentworth Estate,A,traditional_private_estate,pe:wentworth-estate:spring-woods:whole,surrey-private-estates-2026-07-19-corrected-4,verified,partial_ready,5400000,2021-06-28,runnymede-wentworth,A
property:OSPREY HOUSE 12 PRINCES DRIVE OXSHOTT LEATHERHEAD KT22 0UP|KT220UP,"OSPREY HOUSE, 12, PRINCES DRIVE, OXSHOTT, LEATHERHEAD, KT22 0UP","OSPREY HOUSE, 12",,PRINCES DRIVE,OXSHOTT,LEATHERHEAD,KT22 0UP,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,4775000,2021-06-28,elmbridge-prime,B
property:EASTWOOD GRANVILLE ROAD WEYBRIDGE KT13 0QJ|KT130QJ,"EASTWOOD, GRANVILLE ROAD, WEYBRIDGE, KT13 0QJ",EASTWOOD,,GRANVILLE ROAD,,WEYBRIDGE,KT13 0QJ,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:granville-road:whole,surrey-private-estates-2026-07-19-corrected-4,verified,partial_ready,3250000,2021-06-28,elmbridge-prime,A
property:28 FORT ROAD GUILDFORD GU1 3TE|GU13TE,"28, FORT ROAD, GUILDFORD, GU1 3TE",28,,FORT ROAD,,GUILDFORD,GU1 3TE,Guildford,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2585000,2021-06-28,guildford-district,A
property:BRADSHAIGH GONG HILL DRIVE LOWER BOURNE FARNHAM GU10 3HQ|GU103HQ,"BRADSHAIGH, GONG HILL DRIVE, LOWER BOURNE, FARNHAM, GU10 3HQ",BRADSHAIGH,,GONG HILL DRIVE,LOWER BOURNE,FARNHAM,GU10 3HQ,Waverley,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2550000,2021-06-28,waverley-south-surrey,A
property:MAIA 1 EATON PARK ROAD COBHAM KT11 2JG|KT112JG,"MAIA, 1, EATON PARK ROAD, COBHAM, KT11 2JG","MAIA, 1",,EATON PARK ROAD,,COBHAM,KT11 2JG,Elmbridge,Detached,eaton-park,Eaton Park,A,traditional_private_estate,pe:eaton-park:eaton-park-road:whole,surrey-private-estates-2026-07-19-corrected-4,verified,ready,2475000,2021-06-28,elmbridge-prime,A
property:RIDGEWAY 26 HEATH RIDGE GREEN COBHAM KT11 2QJ|KT112QJ,"RIDGEWAY, 26, HEATH RIDGE GREEN, COBHAM, KT11 2QJ","RIDGEWAY, 26",,HEATH RIDGE GREEN,,COBHAM,KT11 2QJ,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2410000,2021-06-28,elmbridge-prime,B
property:CHARNWOOD GORSE HILL ROAD VIRGINIA WATER GU25 4AU|GU254AU,"CHARNWOOD, GORSE HILL ROAD, VIRGINIA WATER, GU25 4AU",CHARNWOOD,,GORSE HILL ROAD,,VIRGINIA WATER,GU25 4AU,Runnymede,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2300000,2021-06-28,runnymede-wentworth,A
property:1 NORMANSWOOD MANOR TILFORD FARNHAM GU10 2AX|GU102AX,"1, NORMANSWOOD MANOR, TILFORD, FARNHAM, GU10 2AX",NORMANSWOOD MANOR,1,,TILFORD,FARNHAM,GU10 2AX,Waverley,Flat Maisonette,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2250000,2021-06-28,waverley-south-surrey,A
property:7 TILEHOUSE ROAD GUILDFORD GU4 8AP|GU48AP,"7, TILEHOUSE ROAD, GUILDFORD, GU4 8AP",7,,TILEHOUSE ROAD,,GUILDFORD,GU4 8AP,Guildford,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2200000,2021-06-28,guildford-district,A
property:5 LEYS ROAD OXSHOTT LEATHERHEAD KT22 0QE|KT220QE,"5, LEYS ROAD, OXSHOTT, LEATHERHEAD, KT22 0QE",5,,LEYS ROAD,OXSHOTT,LEATHERHEAD,KT22 0QE,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2200000,2021-06-28,elmbridge-prime,A
property:LYTHMERE THE GLADE KINGSWOOD TADWORTH KT20 6LL|KT206LL,"LYTHMERE, THE GLADE, KINGSWOOD, TADWORTH, KT20 6LL",LYTHMERE,,THE GLADE,KINGSWOOD,TADWORTH,KT20 6LL,Reigate and Banstead,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2160000,2021-06-28,reigate-banstead,A
property:WINTONSYDE FOREST ROAD EAST HORSLEY LEATHERHEAD KT24 5BA|KT245BA,"WINTONSYDE, FOREST ROAD, EAST HORSLEY, LEATHERHEAD, KT24 5BA",WINTONSYDE,,FOREST ROAD,EAST HORSLEY,LEATHERHEAD,KT24 5BA,Guildford,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2050000,2021-06-28,guildford-district,A
property:7 LITTLEWORTH LANE ESHER KT10 9PF|KT109PF,"7, LITTLEWORTH LANE, ESHER, KT10 9PF",7,,LITTLEWORTH LANE,,ESHER,KT10 9PF,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3625000,2021-06-25,elmbridge-prime,A
property:25 WATER LANE COBHAM KT11 2PA|KT112PA,"25, WATER LANE, COBHAM, KT11 2PA",25,,WATER LANE,,COBHAM,KT11 2PA,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3210000,2021-06-25,elmbridge-prime,A
property:14 HEATHERFIELD LANE WEYBRIDGE KT13 0AS|KT130AS,"14, HEATHERFIELD LANE, WEYBRIDGE, KT13 0AS",14,,HEATHERFIELD LANE,,WEYBRIDGE,KT13 0AS,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2235000,2021-06-25,elmbridge-prime,A
property:HATHAWAY WATERHOUSE LANE KINGSWOOD TADWORTH KT20 6HU|KT206HU,"HATHAWAY, WATERHOUSE LANE, KINGSWOOD, TADWORTH, KT20 6HU",HATHAWAY,,WATERHOUSE LANE,KINGSWOOD,TADWORTH,KT20 6HU,Reigate and Banstead,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2150000,2021-06-25,reigate-banstead,A
property:MONKTON COMBE CROSSFIELD PLACE WEYBRIDGE KT13 0RG|KT130RG,"MONKTON COMBE, CROSSFIELD PLACE, WEYBRIDGE, KT13 0RG",MONKTON COMBE,,CROSSFIELD PLACE,,WEYBRIDGE,KT13 0RG,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2100000,2021-06-25,elmbridge-prime,A
property:20 INCE ROAD HERSHAM WALTON ON THAMES KT12 5BJ|KT125BJ,"20, INCE ROAD, HERSHAM, WALTON-ON-THAMES, KT12 5BJ",20,,INCE ROAD,HERSHAM,WALTON-ON-THAMES,KT12 5BJ,Elmbridge,Detached,burwood-park,Burwood Park,A,traditional_private_estate,pe:burwood-park:ince-road:whole,surrey-private-estates-2026-07-19-corrected-4,verified,ready,2025000,2021-06-25,elmbridge-prime,A
property:CLARKSON GORSE HILL ROAD VIRGINIA WATER GU25 4AS|GU254AS,"CLARKSON, GORSE HILL ROAD, VIRGINIA WATER, GU25 4AS",CLARKSON,,GORSE HILL ROAD,,VIRGINIA WATER,GU25 4AS,Runnymede,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2109082,2021-06-24,runnymede-wentworth,A
property:DANEBURY TYRRELLS WOOD LEATHERHEAD KT22 8QH|KT228QH,"DANEBURY, TYRRELLS WOOD, LEATHERHEAD, KT22 8QH",DANEBURY,,TYRRELLS WOOD,,LEATHERHEAD,KT22 8QH,Mole Valley,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2075000,2021-06-24,mole-valley,A
property:HIGHGATE HOUSE 26 ABBOTS DRIVE VIRGINIA WATER GU25 4SE|GU254SE,"HIGHGATE HOUSE, 26, ABBOTS DRIVE, VIRGINIA WATER, GU25 4SE","HIGHGATE HOUSE, 26",,ABBOTS DRIVE,,VIRGINIA WATER,GU25 4SE,Runnymede,Detached,wentworth-estate,Wentworth Estate,A,traditional_private_estate,pe:wentworth-estate:abbots-drive:whole,surrey-private-estates-2026-07-19-corrected-4,verified,partial_ready,2350000,2021-06-23,runnymede-wentworth,A
property:BELMORE HOUSE 2 HOME FARM CLOSE ESHER KT10 9HA|KT109HA,"BELMORE HOUSE, 2, HOME FARM CLOSE, ESHER, KT10 9HA","BELMORE HOUSE, 2",,HOME FARM CLOSE,,ESHER,KT10 9HA,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,4300000,2021-06-22,elmbridge-prime,A
property:ELSMORE 21C WATER LANE COBHAM KT11 2PA|KT112PA,"ELSMORE, 21C, WATER LANE, COBHAM, KT11 2PA","ELSMORE, 21C",,WATER LANE,,COBHAM,KT11 2PA,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2600000,2021-06-21,elmbridge-prime,A
property:TOUCHWOOD HOUSE PUTTENHAM HILL PUTTENHAM GUILDFORD GU3 1AH|GU31AH,"TOUCHWOOD HOUSE, PUTTENHAM HILL, PUTTENHAM, GUILDFORD, GU3 1AH",TOUCHWOOD HOUSE,,PUTTENHAM HILL,PUTTENHAM,GUILDFORD,GU3 1AH,Guildford,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2100000,2021-06-21,guildford-district,A
